mother_has_secondary_education,mother_has_college_education,birth_month_num,birth_month_name,gender,internet_connection,repeated_secondary,score_math,n_students_in_school
1.0,0.0,8,August,Female,Yes,"No, never",579.857,335.0
1.0,0.0,6,June,Female,Yes,"No, never",556.7115,1530.0
1.0,0.0,3,March,Male,Yes,"Yes, once",435.82219999999995,1530.0
1.0,0.0,3,March,Male,Yes,"No, never",580.146,1530.0
1.0,1.0,1,January,Female,Yes,"No, never",526.15,1530.0
1.0,1.0,3,March,Male,Yes,"No, never",506.21189999999996,1530.0
1.0,1.0,2,February,Female,Yes,"No, never",459.3148,1530.0
1.0,0.0,4,April,Male,Yes,"No, never",495.041,1530.0
1.0,1.0,9,September,Female,No,"Yes, once",446.6388,1530.0
1.0,0.0,1,January,Female,Yes,"No, never",475.42789999999997,1530.0
1.0,1.0,6,June,Male,Yes,"No, never",573.9644000000001,1530.0
1.0,1.0,11,November,Male,Yes,"Yes, once",492.0629,1530.0
1.0,,1,January,Female,Yes,"No, never",535.0159,1530.0
1.0,1.0,10,October,Female,Yes,"Yes, once",486.50880000000006,1530.0
1.0,0.0,10,October,Male,Yes,"No, never",465.42240000000004,1530.0
1.0,1.0,2,February,Male,Yes,"Yes, once",417.40420000000006,1530.0
1.0,1.0,8,August,Male,Yes,"No, never",590.1195,1530.0
1.0,1.0,4,April,Female,Yes,"No, never",525.3009000000001,1530.0
1.0,1.0,11,November,Female,Yes,"No, never",489.9226,1530.0
1.0,1.0,7,July,Male,Yes,"No, never",555.8275,1530.0
1.0,1.0,6,June,Female,Yes,"No, never",522.9831999999999,1530.0
1.0,1.0,10,October,Male,Yes,"No, never",572.0868,1530.0
1.0,0.0,2,February,Male,Yes,"Yes, twice or more",484.3661,1530.0
1.0,1.0,11,November,Male,Yes,"No, never",537.4955,1530.0
1.0,1.0,5,May,Male,Yes,"No, never",581.4822,1530.0
1.0,1.0,3,March,Male,Yes,"No, never",364.092,1530.0
1.0,1.0,4,April,Female,Yes,"No, never",464.3978,1530.0
1.0,1.0,10,October,Female,Yes,"No, never",529.337,1530.0
1.0,0.0,11,November,Female,Yes,"No, never",607.1802,1530.0
1.0,0.0,12,December,Female,Yes,"No, never",512.4774,1530.0
1.0,1.0,7,July,Male,Yes,"No, never",368.54819999999995,1530.0
1.0,1.0,4,April,Female,Yes,"No, never",513.1804,1530.0
1.0,0.0,9,September,Female,Yes,"Yes, twice or more",290.1839,1530.0
1.0,1.0,11,November,Female,Yes,"Yes, once",386.59489999999994,1530.0
1.0,1.0,3,March,Male,Yes,"No, never",460.2384,1530.0
1.0,1.0,12,December,Female,Yes,"No, never",590.3738999999999,1530.0
1.0,,3,March,Male,Yes,"No, never",485.3851000000001,
1.0,1.0,4,April,Female,Yes,"No, never",412.6268,
1.0,0.0,8,August,Male,Yes,,360.63779999999997,
1.0,0.0,8,August,Female,Yes,,356.197,
1.0,0.0,4,April,Female,No,,414.40639999999996,
1.0,1.0,2,February,Male,Yes,"No, never",512.7028,
1.0,1.0,7,July,Male,Yes,"No, never",533.1272,
1.0,1.0,11,November,Male,No,"No, never",350.7786,
1.0,1.0,1,January,Female,Yes,"No, never",427.69179999999994,
1.0,1.0,11,November,Female,Yes,"No, never",549.6472,
1.0,1.0,5,May,Female,Yes,"No, never",490.92300000000006,
1.0,1.0,8,August,Male,Yes,"No, never",515.2571,
1.0,,12,December,Male,Yes,"No, never",476.17389999999995,
1.0,0.0,7,July,Male,No,"No, never",450.1723,
1.0,0.0,3,March,Male,Yes,"No, never",413.5991,
1.0,1.0,1,January,Female,Yes,"No, never",550.5086,
,,5,May,Female,,,520.8682,
,,11,November,Female,,,393.21,
1.0,1.0,10,October,Male,Yes,"Yes, once",367.39369999999997,
1.0,1.0,10,October,Female,Yes,"No, never",466.2033,
1.0,,7,July,Male,Yes,"No, never",441.49479999999994,
1.0,,10,October,Female,Yes,"No, never",502.3906,
1.0,1.0,1,January,Female,Yes,"No, never",441.8193,
,,8,August,Male,Yes,"No, never",519.8272999999999,
1.0,1.0,10,October,Male,Yes,"No, never",342.50419999999997,
1.0,1.0,11,November,Male,Yes,"No, never",544.4209,
1.0,,1,January,Female,,"No, never",429.6842,
1.0,1.0,6,June,Male,Yes,"No, never",565.7767999999999,
,,4,April,Male,Yes,"No, never",444.12360000000007,
1.0,0.0,4,April,Male,Yes,"No, never",583.8992999999999,
1.0,1.0,6,June,Female,Yes,"No, never",445.0866,
1.0,0.0,3,March,Male,Yes,"No, never",495.2254,
1.0,1.0,7,July,Male,Yes,"No, never",523.8007,
0.0,0.0,1,January,Female,Yes,"Yes, once",458.60959999999994,
0.0,0.0,6,June,Male,Yes,"Yes, once",455.06080000000003,
1.0,1.0,10,October,Female,Yes,"No, never",554.5508,
1.0,1.0,2,February,Female,Yes,"No, never",516.2068,
1.0,0.0,10,October,Male,Yes,"No, never",474.54139999999995,687.0
1.0,0.0,8,August,Male,Yes,"Yes, twice or more",426.70050000000003,687.0
1.0,1.0,7,July,Male,Yes,"No, never",558.125,687.0
1.0,0.0,4,April,Female,Yes,"No, never",452.36979999999994,687.0
1.0,1.0,1,January,Male,Yes,"No, never",624.8389,687.0
1.0,1.0,4,April,Male,Yes,"Yes, once",459.8397,687.0
1.0,0.0,4,April,Male,Yes,"No, never",571.8963,687.0
1.0,1.0,5,May,Male,Yes,"No, never",452.2782,687.0
1.0,1.0,11,November,Female,Yes,"No, never",528.0039,687.0
1.0,0.0,5,May,Female,Yes,"No, never",469.05430000000007,687.0
1.0,1.0,10,October,Male,Yes,"Yes, once",362.84839999999997,687.0
1.0,1.0,11,November,Female,Yes,"No, never",416.65240000000006,687.0
1.0,1.0,7,July,Female,Yes,"No, never",510.09489999999994,687.0
1.0,1.0,1,January,Male,Yes,"Yes, once",447.96619999999996,687.0
1.0,0.0,3,March,Female,Yes,"No, never",541.7077999999999,687.0
,0.0,11,November,Male,Yes,"Yes, once",377.3048,687.0
1.0,1.0,8,August,Male,Yes,"No, never",549.8774999999999,687.0
1.0,1.0,3,March,Female,Yes,"No, never",591.975,687.0
1.0,0.0,6,June,Female,Yes,"No, never",517.3781999999999,687.0
1.0,1.0,11,November,Female,Yes,,495.61980000000005,687.0
1.0,0.0,3,March,Female,Yes,"No, never",571.9044000000001,687.0
1.0,1.0,2,February,Male,Yes,"Yes, once",449.16999999999996,687.0
1.0,1.0,12,December,Female,Yes,"Yes, once",369.5269,687.0
1.0,1.0,1,January,Female,Yes,"Yes, once",460.22619999999995,687.0
1.0,1.0,8,August,Female,Yes,"No, never",564.8880999999999,687.0
1.0,1.0,12,December,Female,Yes,"No, never",471.0303,687.0
1.0,1.0,12,December,Male,Yes,"No, never",492.4468,687.0
1.0,1.0,4,April,Female,Yes,"No, never",490.39669999999995,687.0
1.0,,3,March,Male,Yes,"No, never",591.4019999999999,687.0
1.0,1.0,7,July,Female,Yes,"No, never",488.9365000000001,687.0
1.0,1.0,10,October,Female,Yes,"No, never",472.0473999999999,687.0
1.0,1.0,4,April,Male,Yes,"No, never",453.67420000000004,687.0
0.0,,5,May,Male,Yes,"No, never",413.3918,687.0
1.0,0.0,8,August,Male,Yes,"No, never",459.41309999999993,687.0
1.0,1.0,1,January,Female,Yes,"No, never",532.5233000000001,687.0
1.0,1.0,11,November,Male,Yes,"No, never",377.35749999999996,687.0
1.0,1.0,3,March,Female,Yes,"No, never",459.4728999999999,687.0
1.0,1.0,12,December,Female,Yes,"No, never",513.8314,687.0
1.0,1.0,7,July,Male,Yes,"Yes, once",507.72169999999994,687.0
1.0,0.0,7,July,Female,Yes,"No, never",521.9345999999999,687.0
1.0,1.0,6,June,Female,Yes,"No, never",328.2763,687.0
0.0,0.0,11,November,Male,No,"No, never",427.9174,509.0
1.0,1.0,5,May,Female,Yes,"No, never",508.40730000000013,509.0
1.0,1.0,3,March,Female,Yes,"No, never",497.31370000000004,509.0
,,3,March,Female,Yes,"No, never",424.7906,509.0
1.0,1.0,4,April,Female,Yes,"No, never",552.1742,509.0
1.0,1.0,9,September,Male,Yes,"No, never",438.7943,509.0
1.0,0.0,6,June,Female,Yes,"No, never",476.3045,509.0
0.0,1.0,10,October,Female,Yes,"No, never",526.9665,509.0
1.0,0.0,2,February,Female,Yes,"No, never",476.84849999999994,509.0
1.0,1.0,3,March,Female,Yes,"No, never",288.8548,509.0
,,1,January,Male,,,404.0371,509.0
0.0,,3,March,Female,Yes,,401.7976,509.0
0.0,0.0,8,August,Male,No,"Yes, once",272.49109999999996,509.0
1.0,0.0,5,May,Male,Yes,"No, never",529.8372,509.0
1.0,1.0,12,December,Female,Yes,"Yes, once",445.98699999999997,509.0
0.0,0.0,2,February,Female,Yes,"No, never",411.24539999999996,509.0
0.0,0.0,2,February,Male,Yes,"No, never",558.1762000000001,509.0
,,9,September,Female,,,450.5565,509.0
1.0,1.0,5,May,Male,Yes,"Yes, once",443.65680000000003,509.0
0.0,0.0,3,March,Female,Yes,"No, never",412.1005,509.0
1.0,0.0,2,February,Female,Yes,"No, never",523.0978,509.0
0.0,0.0,1,January,Male,Yes,"No, never",404.0871,509.0
1.0,0.0,5,May,Female,Yes,"Yes, once",386.1884,509.0
1.0,0.0,5,May,Female,Yes,"No, never",440.2638,509.0
0.0,0.0,11,November,Male,Yes,"Yes, once",460.93550000000005,509.0
,,10,October,Male,,,306.52020000000005,509.0
1.0,0.0,7,July,Female,Yes,"No, never",546.8924,509.0
0.0,0.0,11,November,Female,Yes,"No, never",501.2777,509.0
1.0,0.0,1,January,Male,Yes,"Yes, once",394.9905,509.0
1.0,,10,October,Male,No,"No, never",435.8774,509.0
0.0,0.0,6,June,Male,Yes,"Yes, once",380.6363,509.0
0.0,0.0,2,February,Female,Yes,"No, never",406.69089999999994,509.0
0.0,0.0,9,September,Male,Yes,"Yes, once",379.5885,509.0
1.0,1.0,7,July,Male,Yes,"No, never",479.9201,509.0
1.0,1.0,11,November,Female,Yes,"Yes, once",450.50789999999995,509.0
1.0,0.0,7,July,Female,Yes,"Yes, once",429.2759,509.0
1.0,1.0,4,April,Male,Yes,"Yes, once",516.8552000000001,1378.0
1.0,0.0,6,June,Female,Yes,"Yes, once",339.74760000000003,1378.0
1.0,1.0,10,October,Female,Yes,"No, never",638.1159999999999,1378.0
,,5,May,Male,,,565.3034,1378.0
1.0,1.0,10,October,Female,Yes,"No, never",492.5287,1378.0
1.0,1.0,3,March,Female,Yes,"No, never",551.4492000000001,1378.0
1.0,1.0,5,May,Male,Yes,"No, never",631.0561,1378.0
1.0,0.0,1,January,Female,Yes,"No, never",447.9749,1378.0
1.0,1.0,5,May,Male,Yes,"Yes, once",542.8263000000001,1378.0
1.0,1.0,4,April,Female,Yes,"No, never",588.7219000000001,1378.0
1.0,0.0,6,June,Female,Yes,"Yes, once",424.8795999999999,1378.0
1.0,1.0,8,August,Male,Yes,"No, never",373.275,1378.0
0.0,0.0,6,June,Female,Yes,"Yes, once",423.86350000000004,1378.0
1.0,1.0,10,October,Male,Yes,"No, never",584.6125,1378.0
,,1,January,Female,Yes,"Yes, once",416.26030000000003,1378.0
0.0,0.0,2,February,Female,Yes,"Yes, once",514.2428,1378.0
1.0,1.0,5,May,Female,Yes,"No, never",495.94750000000005,1378.0
1.0,1.0,1,January,Female,Yes,"No, never",551.6084,1378.0
1.0,0.0,4,April,Male,Yes,"Yes, once",520.2448999999999,1378.0
1.0,1.0,6,June,Female,Yes,"No, never",579.4219,1378.0
1.0,1.0,6,June,Female,Yes,"No, never",557.3641,1378.0
1.0,1.0,3,March,Female,Yes,"No, never",595.5966000000001,1378.0
1.0,1.0,11,November,Male,Yes,"No, never",660.7081000000001,1378.0
1.0,1.0,6,June,Female,Yes,"No, never",540.302,1378.0
1.0,0.0,3,March,Male,Yes,"No, never",499.32460000000003,1378.0
1.0,0.0,9,September,Male,Yes,"Yes, once",487.8379000000001,1378.0
1.0,1.0,12,December,Female,Yes,"No, never",658.1297,1378.0
1.0,1.0,12,December,Male,Yes,"No, never",506.162,1378.0
0.0,0.0,5,May,Female,Yes,"No, never",553.5107,1378.0
1.0,1.0,4,April,Male,Yes,"No, never",531.3231,1378.0
1.0,1.0,10,October,Male,Yes,"No, never",711.0618999999999,1378.0
1.0,1.0,10,October,Female,Yes,"No, never",401.5305,1378.0
1.0,0.0,5,May,Male,Yes,"No, never",627.6524999999999,1378.0
1.0,1.0,2,February,Female,Yes,"No, never",525.02,1378.0
,,11,November,Female,,,472.87309999999997,1378.0
1.0,0.0,1,January,Female,Yes,"No, never",540.8311,1378.0
1.0,1.0,2,February,Male,Yes,"No, never",539.8462000000001,1378.0
1.0,1.0,10,October,Male,Yes,"No, never",508.5981,1378.0
1.0,1.0,3,March,Female,Yes,"No, never",573.7318,1378.0
1.0,1.0,11,November,Female,Yes,"No, never",547.5206000000001,1378.0
,1.0,4,April,Male,Yes,"Yes, once",465.41049999999996,133.0
1.0,1.0,12,December,Male,Yes,"No, never",465.45770000000005,133.0
1.0,1.0,9,September,Male,Yes,"No, never",467.31860000000006,133.0
1.0,1.0,10,October,Female,Yes,"No, never",623.9111,133.0
1.0,1.0,6,June,Female,Yes,"Yes, twice or more",396.5897,133.0
1.0,1.0,3,March,Male,Yes,"No, never",604.3223999999999,133.0
1.0,1.0,5,May,Female,Yes,"Yes, once",449.27029999999996,133.0
,1.0,7,July,Female,Yes,"No, never",548.8096999999999,133.0
1.0,1.0,12,December,Male,Yes,"No, never",554.5440000000001,133.0
1.0,1.0,11,November,Female,Yes,"No, never",590.8076,133.0
1.0,1.0,12,December,Female,Yes,"No, never",398.40209999999996,133.0
1.0,0.0,12,December,Female,Yes,"No, never",590.5463000000001,133.0
1.0,0.0,5,May,Male,Yes,"Yes, twice or more",406.0959,133.0
1.0,1.0,12,December,Female,Yes,"No, never",589.9109,133.0
1.0,0.0,12,December,Female,Yes,"No, never",589.2931000000001,133.0
1.0,0.0,1,January,Female,Yes,"No, never",454.2509,133.0
1.0,1.0,2,February,Female,Yes,"No, never",589.0544000000001,133.0
1.0,1.0,10,October,Female,Yes,"Yes, once",458.96180000000004,133.0
,,4,April,Male,Yes,"No, never",570.7147,133.0
1.0,1.0,3,March,Male,Yes,"No, never",532.0219999999999,133.0
1.0,1.0,9,September,Female,Yes,"No, never",548.1876000000001,1255.0
1.0,,8,August,Male,Yes,"Yes, once",448.74989999999997,1255.0
0.0,0.0,5,May,Female,Yes,"No, never",519.1510000000001,1255.0
0.0,0.0,4,April,Male,Yes,"No, never",487.4588,1255.0
1.0,0.0,2,February,Male,Yes,"No, never",510.55510000000004,1255.0
1.0,1.0,7,July,Female,Yes,"No, never",464.1854,1255.0
1.0,1.0,12,December,Male,Yes,"No, never",500.061,1255.0
1.0,1.0,5,May,Female,Yes,"No, never",562.7326999999999,1255.0
0.0,0.0,9,September,Male,Yes,,459.68589999999995,1255.0
0.0,0.0,12,December,Male,Yes,"Yes, twice or more",484.7925,1255.0
0.0,0.0,10,October,Male,Yes,"Yes, once",328.3181,1255.0
0.0,0.0,6,June,Female,Yes,"No, never",499.34129999999993,1255.0
1.0,0.0,12,December,Female,Yes,"No, never",464.1414,1255.0
1.0,1.0,2,February,Female,No,"Yes, once",380.7695,1255.0
1.0,0.0,4,April,Male,Yes,"No, never",380.07210000000003,1255.0
1.0,1.0,5,May,Female,Yes,"No, never",519.0174,1255.0
1.0,0.0,5,May,Male,Yes,"No, never",485.18049999999994,1255.0
1.0,0.0,8,August,Male,Yes,"No, never",497.7664000000001,1255.0
1.0,1.0,1,January,Male,Yes,"Yes, once",352.43909999999994,1255.0
0.0,0.0,4,April,Male,Yes,"No, never",457.4946999999999,1255.0
1.0,0.0,8,August,Female,Yes,"No, never",428.1951,1255.0
0.0,0.0,4,April,Male,Yes,"Yes, once",333.18129999999996,1255.0
1.0,1.0,3,March,Female,Yes,"No, never",550.9669,1255.0
0.0,0.0,3,March,Female,Yes,"No, never",637.007,1255.0
0.0,0.0,3,March,Female,Yes,"No, never",364.60200000000003,1255.0
1.0,0.0,5,May,Male,Yes,"No, never",629.8333,1255.0
1.0,0.0,9,September,Male,Yes,"No, never",551.0479,1255.0
0.0,0.0,5,May,Female,Yes,"No, never",452.0969,1255.0
1.0,1.0,2,February,Male,Yes,"No, never",503.168,1255.0
1.0,0.0,1,January,Male,Yes,"Yes, once",435.8565,1255.0
1.0,1.0,10,October,Female,Yes,"No, never",541.8214,1255.0
0.0,0.0,10,October,Male,Yes,"Yes, once",583.6059,1255.0
0.0,0.0,10,October,Male,Yes,"No, never",578.7093,1255.0
1.0,1.0,7,July,Male,,"Yes, once",358.1447,1255.0
1.0,1.0,10,October,Male,Yes,"No, never",366.7575,1255.0
0.0,0.0,10,October,Male,Yes,"No, never",438.5965,1255.0
0.0,0.0,3,March,Female,Yes,"No, never",506.7219,1255.0
1.0,0.0,7,July,Female,Yes,"Yes, once",333.4886,1255.0
0.0,0.0,8,August,Male,Yes,"No, never",608.8996999999999,1255.0
1.0,1.0,6,June,Female,Yes,"No, never",642.9813,704.0
1.0,1.0,4,April,Female,Yes,"No, never",493.8215,704.0
1.0,1.0,10,October,Female,Yes,"No, never",561.7319,704.0
1.0,1.0,12,December,Female,Yes,"No, never",553.2799000000001,704.0
1.0,1.0,1,January,Male,Yes,"No, never",603.988,704.0
0.0,0.0,11,November,Female,Yes,"Yes, once",409.49550000000005,704.0
0.0,0.0,3,March,Female,Yes,"No, never",563.2535999999999,704.0
1.0,0.0,4,April,Male,Yes,,363.25210000000004,704.0
1.0,1.0,11,November,Male,Yes,"No, never",491.4513,704.0
1.0,1.0,12,December,Male,Yes,"Yes, once",433.14639999999997,704.0
1.0,1.0,11,November,Male,Yes,"No, never",645.2976999999998,704.0
1.0,1.0,10,October,Female,Yes,"No, never",516.9390000000001,704.0
1.0,1.0,8,August,Male,Yes,"No, never",516.5696,704.0
1.0,0.0,3,March,Female,Yes,"No, never",497.7562000000001,704.0
1.0,1.0,4,April,Female,Yes,"No, never",592.4476,704.0
1.0,0.0,4,April,Female,Yes,"No, never",496.6740000000001,704.0
1.0,1.0,10,October,Female,Yes,"No, never",453.81769999999995,704.0
1.0,0.0,1,January,Male,Yes,"Yes, once",448.67240000000004,704.0
0.0,0.0,12,December,Male,Yes,"No, never",551.2139,704.0
0.0,,4,April,Male,Yes,"Yes, once",374.9308,704.0
1.0,1.0,10,October,Female,Yes,"No, never",487.5799,704.0
0.0,0.0,2,February,Male,Yes,"Yes, once",456.2107,704.0
1.0,0.0,6,June,Male,Yes,"No, never",510.83669999999995,704.0
1.0,0.0,11,November,Female,Yes,"No, never",500.40649999999994,704.0
1.0,1.0,2,February,Male,Yes,"No, never",466.32820000000004,704.0
1.0,1.0,9,September,Female,Yes,"No, never",577.5258,704.0
1.0,0.0,8,August,Female,Yes,"No, never",468.7976,704.0
1.0,0.0,3,March,Female,Yes,"Yes, once",447.75169999999997,704.0
1.0,1.0,3,March,Male,Yes,"No, never",623.9359,704.0
1.0,1.0,8,August,Male,Yes,"No, never",580.6899000000001,704.0
1.0,0.0,11,November,Male,Yes,"No, never",529.6736,704.0
1.0,1.0,8,August,Male,Yes,"No, never",567.2862,704.0
0.0,0.0,7,July,Female,Yes,"No, never",502.09280000000007,704.0
1.0,1.0,2,February,Male,Yes,"No, never",530.4821,704.0
1.0,0.0,9,September,Male,Yes,"No, never",437.73069999999996,704.0
1.0,0.0,2,February,Male,Yes,"No, never",531.2262999999999,704.0
1.0,1.0,2,February,Female,Yes,"No, never",524.1297,704.0
1.0,1.0,12,December,Male,Yes,"No, never",515.4649,704.0
1.0,0.0,12,December,Male,Yes,"No, never",606.7588,704.0
1.0,1.0,11,November,Male,Yes,"No, never",475.2912,132.0
,,5,May,Male,Yes,"Yes, once",383.12109999999996,132.0
1.0,1.0,11,November,Female,Yes,"No, never",524.9087000000001,132.0
1.0,0.0,10,October,Female,Yes,"Yes, twice or more",261.44460000000004,132.0
1.0,1.0,8,August,Male,Yes,"Yes, once",433.4419,132.0
1.0,0.0,12,December,Male,Yes,"Yes, once",456.93140000000005,132.0
1.0,0.0,11,November,Female,Yes,,383.0173000000001,132.0
,1.0,4,April,Male,Yes,"Yes, once",380.6653,132.0
1.0,1.0,5,May,Female,Yes,"No, never",533.4923000000001,132.0
1.0,1.0,10,October,Female,Yes,"No, never",415.59889999999996,132.0
,1.0,10,October,Male,Yes,"Yes, once",369.6606,132.0
1.0,1.0,5,May,Male,Yes,"No, never",570.6399,132.0
,,8,August,Male,Yes,"Yes, once",420.6684,132.0
1.0,1.0,4,April,Male,Yes,"Yes, once",573.9431999999999,132.0
1.0,1.0,5,May,Male,Yes,"No, never",486.6138000000001,132.0
1.0,0.0,3,March,Male,Yes,"No, never",488.1202,132.0
1.0,,8,August,Male,No,"Yes, once",432.5568,132.0
1.0,,9,September,Male,Yes,"Yes, once",457.8947,132.0
,,6,June,Male,Yes,"Yes, once",331.3998,132.0
1.0,,8,August,Male,Yes,"No, never",454.6911,132.0
1.0,1.0,11,November,Male,Yes,"No, never",619.5790999999999,2039.0
1.0,1.0,4,April,Male,Yes,"No, never",529.465,2039.0
1.0,0.0,10,October,Male,Yes,"No, never",549.3374000000001,2039.0
1.0,1.0,8,August,Female,Yes,"No, never",586.3202999999999,2039.0
1.0,1.0,8,August,Male,Yes,"No, never",399.30740000000003,2039.0
1.0,1.0,11,November,Male,Yes,"No, never",570.596,2039.0
1.0,1.0,9,September,Female,Yes,"No, never",563.7801,2039.0
1.0,1.0,8,August,Female,Yes,"No, never",477.56059999999997,2039.0
1.0,1.0,8,August,Female,Yes,"No, never",601.4201999999999,2039.0
1.0,1.0,10,October,Male,Yes,"No, never",597.1551,2039.0
1.0,1.0,8,August,Female,Yes,"No, never",483.7115,2039.0
1.0,1.0,7,July,Male,Yes,"No, never",554.9291999999999,2039.0
1.0,1.0,12,December,Female,Yes,"No, never",559.6297000000001,2039.0
1.0,1.0,9,September,Male,Yes,"No, never",537.2711,2039.0
1.0,1.0,8,August,Female,Yes,"No, never",517.0583999999999,2039.0
1.0,1.0,11,November,Male,Yes,"No, never",475.86679999999996,2039.0
1.0,1.0,4,April,Female,Yes,"No, never",445.13820000000004,2039.0
1.0,1.0,2,February,Female,Yes,"No, never",536.4241,2039.0
1.0,1.0,10,October,Female,Yes,"No, never",352.2093,2039.0
1.0,1.0,11,November,Male,Yes,"No, never",634.758,2039.0
1.0,0.0,1,January,Female,Yes,"No, never",407.8915,2039.0
1.0,1.0,4,April,Female,Yes,"Yes, once",388.2728,2039.0
1.0,1.0,12,December,Male,Yes,"No, never",563.6610000000001,2039.0
1.0,1.0,11,November,Male,Yes,"No, never",609.2308,2039.0
1.0,1.0,3,March,Female,Yes,"No, never",484.88679999999994,2039.0
1.0,,4,April,Male,Yes,"No, never",429.0093,2039.0
1.0,1.0,9,September,Female,Yes,"No, never",529.4298999999999,2039.0
1.0,1.0,7,July,Female,Yes,"No, never",506.5437,2039.0
1.0,1.0,11,November,Male,Yes,"No, never",390.9506,2039.0
1.0,1.0,11,November,Male,Yes,"No, never",563.3636999999999,2039.0
1.0,1.0,7,July,Female,Yes,"No, never",540.3131000000001,2039.0
1.0,1.0,6,June,Male,Yes,"No, never",422.79920000000004,2039.0
,,4,April,Female,,"No, never",624.5351,2039.0
1.0,1.0,3,March,Female,Yes,"No, never",542.6,2039.0
1.0,1.0,4,April,Female,Yes,"No, never",533.952,2039.0
1.0,1.0,7,July,Female,Yes,"No, never",609.7151000000001,2039.0
1.0,0.0,9,September,Male,Yes,"Yes, once",502.9055,396.0
1.0,0.0,3,March,Male,Yes,"No, never",511.0584,396.0
1.0,0.0,5,May,Female,Yes,"No, never",581.9031000000001,396.0
1.0,1.0,3,March,Female,Yes,"No, never",556.5473,396.0
1.0,0.0,12,December,Male,Yes,"No, never",505.0065000000001,396.0
1.0,1.0,7,July,Female,Yes,"No, never",420.32400000000007,396.0
1.0,1.0,1,January,Female,Yes,"No, never",505.4562000000001,396.0
1.0,1.0,11,November,Male,Yes,"No, never",416.7763,396.0
1.0,1.0,9,September,Male,Yes,"No, never",622.4352,396.0
0.0,0.0,5,May,Female,Yes,"No, never",514.5099,396.0
1.0,1.0,11,November,Male,Yes,"No, never",489.5186,396.0
1.0,1.0,2,February,Male,Yes,"No, never",654.6115000000001,396.0
1.0,,9,September,Female,Yes,"Yes, once",358.1451,396.0
0.0,1.0,1,January,Female,Yes,"Yes, once",303.04540000000003,396.0
0.0,0.0,11,November,Male,No,"Yes, twice or more",429.9719000000001,396.0
1.0,0.0,6,June,Male,Yes,"No, never",465.9754,396.0
1.0,,9,September,Male,Yes,"Yes, once",418.0276,396.0
1.0,1.0,2,February,Female,Yes,"No, never",527.1701,396.0
1.0,1.0,11,November,Female,Yes,"Yes, once",423.84889999999996,396.0
1.0,1.0,4,April,Female,Yes,"No, never",491.7111000000001,396.0
1.0,0.0,1,January,Male,Yes,"Yes, once",392.05709999999993,396.0
1.0,1.0,10,October,Female,Yes,"Yes, once",485.6082,396.0
1.0,0.0,2,February,Male,Yes,"Yes, once",485.9914,396.0
1.0,1.0,6,June,Male,Yes,"No, never",548.498,396.0
0.0,0.0,6,June,Female,Yes,"No, never",512.3015,396.0
1.0,0.0,10,October,Female,Yes,"No, never",509.93410000000006,396.0
